Target(SIN(0.01*x)+2*COS(0.01*x*x)+LOG(0.01*x)),Input1(x),Input2(x*x),Input3(sin(x)),Input4(cos(x)),Input5(log(x))
401.2859031,465,216225,0.044272793,0.999019479,2.667452953
116.5456105,466,217156,0.864566597,0.502518258,2.668385917
429.2494245,467,218089,0.889981859,-0.455995933,2.669316881
96.563813,468,219024,0.097151904,-0.995269565,2.670245853
443.1225495,469,219961,-0.784999063,-0.61949695,2.671172843
88.0393386,470,220900,-0.945425512,0.325838305,2.672097858
447.7739797,471,221841,-0.236632105,0.971599324,2.673020907
87.3780777,472,222784,0.689719768,0.724076406,2.673941999
445.2658003,473,223729,0.981946467,-0.189159021,2.674861141
94.1767371,474,224676,0.371376113,-0.928482516,2.675778342
434.3194498,475,225625,-0.580635727,-0.814163468,2.67669361
111.3206398,476,226576,-0.998813757,0.048693718,2.677606953
410.6331642,477,227529,-0.498687026,0.866782124,2.678518379
144.1849516,478,228484,0.459930258,0.887955043,2.679427897
368.3059367,479,229441,0.995689783,0.09274619,2.680335513
198.3877162,480,230400,0.616016714,-0.787733082,2.681241237
303.1160981,481,231361,-0.330019281,-0.943974191,2.682145076
275.3285697,482,232324,-0.972637071,-0.232329783,2.683047038
218.1615381,483,233289,-0.721016823,0.692917557,2.683947131
365.6522377,484,234256,0.193502967,0.98109969,2.684845362
130.5944762,485,235225,0.930117022,0.367263293,2.685741739
443.5454673,486,236196,0.811585776,-0.584233282,2.686636269
74.489084,487,237169,-0.053113689,-0.998588472,2.687528961
468.9730413,488,238144,-0.868980673,-0.494846026,2.688419822
91.1154778,489,239121,-0.885910834,0.463855574,2.689308859
406.7481007,490,240100,-0.08833866,0.996090499,2.69019608
200.1576112,491,241081,0.790451671,0.612524412,2.691081492
262.7744397,492,242064,0.942504381,-0.334193794,2.691965103
361.878256,493,243049,0.228022909,-0.973655767,2.692846919
113.6463618,494,244036,-0.696101773,-0.717943118,2.693726949
468.5848197,495,245025,-0.980233696,0.197843123,2.694605199
81.1189974,496,246016,-0.363143279,0.931733309,2.695481676
412.5385488,497,247009,0.587819394,0.808992188,2.696356389
224.3056056,498,248004,0.998343627,-0.05753262,2.697229343
214.9510016,499,249001,0.490995334,-0.871162202,2.698100546
425.9695957,500,250000,-0.467771805,-0.883849273,2.698970004
75.8792851,501,251001,-0.996471704,-0.083929399,2.699837726
451.9141454,502,252004,-0.609020113,0.793154778,2.700703717
185.8525582,503,253009,0.338361761,0.94101611,2.701567985
239.2955051,504,254016,0.974655392,0.22371157,2.702430536
425.9080466,505,255025,0.714855351,-0.699272356,2.703291378
76.5406099,506,256036,-0.202179403,-0.979348502,2.704150517
433.9375346,507,257049,-0.933331346,-0.359016152,2.705007959
241.7833785,508,258064,-0.806382754,0.591393992,2.705863712
170.3202896,509,259081,0.061950424,0.998079228,2.706717782
472.5039708,510,260100,0.873326668,0.487135024,2.707570176
107.7739877,511,261121,0.881770401,-0.471678874,2.7084209
322.5842244,512,262144,0.079518494,-0.996833391,2.709269961
393.5476358,513,263169,-0.795842349,-0.605503885,2.710117365
81.5248662,514,264196,-0.939509407,0.3425231,2.710963119
427.5130665,515,265225,-0.219395849,0.975635927,2.711807229
293.1545407,516,266256,0.702429241,0.711753582,2.712649702
117.1772016,517,267289,0.978444126,-0.206511724,2.713490543
472.0232276,518,268324,0.354881994,-0.934911103,2.71432976
222.5149332,519,269361,-0.594957007,-0.803757525,2.715167358
160.7071011,520,270400,-0.997795279,0.066367014,2.716003344
483.2646617,521,271441,-0.483265173,0.875474027,2.716837723
189.964062,522,272484,0.475576704,0.879674257,2.717670503
183.2234145,523,273529,0.997175553,0.075106032,2.718501689
485.5254638,524,274576,0.601975797,-0.798514333,2.719331287
190.6670565,525,275625,-0.346677731,-0.937984302,2.720159303
175.8370594,526,276676,-0.976597352,-0.21507583,2.720985744
485.8400439,527,277729,-0.708637871,0.705572368,2.721810615
224.3710088,528,278784,0.21084,0.977520585,2.722633923
142.1019923,529,279841,0.936472548,0.350740884,2.723455672
472.1298219,530,280900,0.801116554,-0.598508368,2.72427587
295.9589605,531,281961,-0.070782305,-0.997491787,2.725094521
101.6064197,532,283024,-0.877604239,-0.479385857,2.725911632
416.9912222,533,284089,-0.877560883,0.479465219,2.726727209
398.8377453,534,285156,-0.070692098,0.997498184,2.727541257
99.1587905,535,286225,0.801170676,0.598435919,2.728353782
298.4594711,536,287296,0.936440825,-0.350825571,2.72916479
485.3827454,537,288369,0.210751599,-0.977539648,2.729974286
192.1275278,538,289444,-0.708701676,-0.705508281,2.730782276
150.7266902,539,290521,-0.976577898,0.215164146,2.731588765
460.8018847,540,291600,-0.346592904,0.938015649,2.73239376
377.5838616,541,292681,0.602048007,0.798459891,2.733197265
103.6688181,542,293764,0.997168757,-0.075196209,2.733999287
277.1220695,543,294849,0.475497151,-0.879717261,2.73479983
498.8422235,544,295936,-0.483344343,-0.87543032,2.7355989
274.5275204,545,297025,-0.997801277,-0.06627678,2.736396502
104.8413076,546,298116,-0.594884318,0.803811326,2.737192643
355.8454946,547,299209,0.354966539,0.934879006,2.737987326
491.605225,548,300304,0.978462798,0.206423239,2.738780558
234.4659847,549,301401,0.702364872,-0.711817102,2.739572344
115.8644837,550,302500,-0.219484077,-0.975616082,2.740362689
370.8386718,551,303601,-0.939540379,-0.342438136,2.741151599
495.8481881,552,304704,-0.795787589,0.605575853,2.741939078
256.3082643,553,305809,0.07960864,0.996826196,2.742725131
109.7777051,554,306916,0.881813053,0.471599131,2.743509765
323.8065784,555,308025,0.873282611,-0.487214,2.744292983
508.2221099,556,309136,0.061860164,-0.998084826,2.745074792
342.4560861,557,310249,-0.806436232,-0.591321066,2.745855195
120.2572498,558,311364,-0.933298876,0.359100555,2.746634199
215.6411983,559,312481,-0.202090837,0.979366782,2.747411808
465.8736285,560,313600,0.714918585,0.699207706,2.748188027
469.8281034,561,314721,0.974635157,-0.22379971,2.748962861
229.7796366,562,315844,0.33827666,-0.941046705,2.749736316
117.4032174,563,316969,-0.609091838,-0.793099699,2.750508395
295.6963515,564,318096,-0.99646411,0.084019512,2.751279104
500.8730468,565,319225,-0.467691874,0.883891572,2.752048448
446.7222798,566,320356,0.491074113,0.871117796,2.752816431
216.6901313,567,321489,0.998348826,0.057442336,2.753583059
121.7855293,568,322624,0.587746232,-0.809045343,2.754348336
280.1178939,569,323761,-0.363227537,-0.931700465,2.755112266
486.350572,570,324900,-0.980251584,-0.197754476,2.755874856
490.5454356,571,326041,-0.696036845,0.718006066,2.756636108
296.6727135,572,327184,0.228110959,0.973635142,2.757396029
133.7885822,573,328329,0.942534599,0.334108559,2.758154622
180.7191155,574,329476,0.790396276,-0.612595893,2.758911892
379.6922728,575,330625,-0.088428739,-0.996082506,2.759667845
520.432904,576,331776,-0.885952778,-0.463775457,2.760422483
466.619639,577,332929,-0.868935919,0.494924608,2.761175813
279.6950447,578,334084,-0.053023383,0.998593271,2.761927838
139.7574146,579,335241,0.811638607,0.584159886,2.762678564
170.1506856,580,336400,0.930083805,-0.367347405,2.763427994
337.1054568,581,337561,0.193414242,-0.981117185,2.764176132
496.5263411,582,338724,-0.721079483,-0.69285235,2.764922985
523.0510505,583,339889,-0.972616057,0.23241774,2.765668555
404.434009,584,341056,-0.329933913,0.944004032,2.766412847
236.1980865,585,342225,0.616087948,0.78767737,2.767155866
139.6792094,586,343396,0.995681392,-0.092836233,2.767897616
175.9509756,587,344569,0.459849955,-0.887996632,2.768638101
314.2995062,588,345744,-0.498765409,-0.866737023,2.769377326
464.3146643,589,346921,-0.998818157,-0.048603392,2.770115295
538.3686814,590,348100,-0.580562097,0.814215973,2.770852012
500.9963635,591,349281,0.371460077,0.928448928,2.771587481
380.14514,592,350464,0.98196357,0.18907022,2.772321707
242.8245843,593,351649,0.689654285,-0.724138776,2.773054693
155.9549052,594,352836,-0.236719969,-0.971577921,2.773786445
155.2109995,595,354025,-0.945454975,-0.325752806,2.774516966
234.5758221,596,355216,-0.784943037,0.619567937,2.77524626
356.158046,597,356409,0.097241909,0.995260775,2.775974331
470.9479722,598,357604,0.890023093,0.455915447,2.776701184
539.2363748,599,358801,0.864521149,-0.502596441,2.777426822
542.8825904,600,360000,0.044182448,-0.999023479,2.77815125
487.1246327,601,361201,-0.816777392,-0.576952938,2.778874472
394.1978956,602,362404,-0.926795865,0.375565474,2.779596491
293.2110817,603,363609,-0.184722494,0.982790721,2.780317312
210.5714467,604,364816,0.727183886,0.686442711,2.781036939
163.6816804,605,366025,0.970520755,-0.241017561,2.781755375
158.7261639,606,367236,0.321565317,-0.946887399,2.782472624
191.8893729,607,368449,-0.62303579,-0.782193329,2.783188691
252.6114723,608,369664,-0.994820665,0.10164568,2.783903579
327.4246832,609,370881,-0.451972009,0.89203212,2.784617293
403.2789075,610,372100,0.506417628,0.862288343,2.785329835
469.7810461,611,373321,0.999209233,0.039760639,2.78604121
520.2362807,612,374544,0.573332477,-0.819322812,2.786751422
551.6898422,613,375769,-0.379663514,-0.925124649,2.787460475
564.3089329,614,376996,-0.983598622,-0.18037115,2.788168371
560.452502,615,378225,-0.683217692,0.730214753,2.788875116
543.7057442,616,379456,0.245310432,0.969444579,2.789580712
518.0562208,617,380689,0.948301277,0.31737153,2.790285164
487.2939225,618,381924,0.779428301,-0.62649144,2.790988475
454.6461748,619,383161,-0.106047461,-0.994361069,2.791690649
422.6146236,620,384400,-0.894023676,-0.448019717,2.792391689
392.9621186,621,385641,-0.860038646,0.510228896,2.7930916
366.7951594,622,386884,-0.035338052,0.999375416,2.793790385
344.695417,623,388129,0.821852185,0.569700787,2.794488047
326.8657901,624,389376,0.923435313,-0.383754118,2.79518459
313.2685454,625,390625,0.176016273,-0.984387257,2.795880017
303.743166,626,391876,-0.733231316,-0.679979291,2.796574333
298.0987547,627,393129,-0.968349415,0.249598499,2.797267541
296.1802557,628,394384,-0.313171527,0.94969658,2.797959644
297.9098227,629,395641,0.629934819,0.776648005,2.798650645
303.3050171,630,396900,0.993881997,-0.110447164,2.799340549
312.4747975,631,398161,0.444058651,-0.89599772,2.800029359
325.5930778,632,399424,-0.514030171,-0.857772105,2.800717078
342.8485441,633,400689,-0.999522024,-0.030914772,2.80140371
364.369019,634,401956,-0.566057938,0.82436546,2.802089258
390.119563,635,403225,0.387837206,0.921727889,2.802773725
419.7763496,636,404496,0.985156611,0.171657948,2.803457116
452.5837495,637,405769,0.676727572,-0.736233519,2.804139432
487.2103482,638,407044,-0.253881677,-0.967235284,2.804820679
521.6305803,639,408321,-0.951073282,-0.30896539,2.805500858
553.0710406,640,409600,-0.773852498,0.633365859,2.806179974
578.0715514,641,410881,0.114844704,0.993383458,2.80685803
592.7160581,642,412164,0.897954215,0.440088887,2.807535028
593.0808819,643,413449,0.855488762,-0.517821377,2.808210973
575.9203484,644,414736,0.026490887,-0.999649055,2.808885867
539.5561639,645,416025,-0.826862588,-0.562404002,2.809559715
484.8559717,646,417316,-0.920002412,0.391912697,2.810232518
416.0870906,647,418609,-0.167296262,0.985906669,2.810904281
341.3371457,648,419904,0.7392213,0.673462597,2.811575006
272.1447652,649,421201,0.966102208,-0.258159881,2.812244697
222.0339278,650,422500,0.304753201,-0.952431355,2.812913357
203.8458215,651,423801,-0.636784493,-0.771041833,2.813580989
226.1337181,652,425104,-0.992865461,0.119239994,2.814247596
289.3861809,653,426409,-0.436110503,0.899893121,2.814913181
383.3335876,654,427716,0.521602441,0.853188663,2.815577748
486.8364569,655,429025,0.999756506,0.022066482,2.8162413
571.5701609,656,430336,0.55873905,-0.82934352,2.816903839
609.7065218,657,431649,-0.395980512,-0.918258915,2.81756537
584.1025221,658,432964,-0.986637417,-0.162931298,2.818225894
497.6122493,659,434281,-0.670184431,0.742194603,2.818885415
376.9512833,660,435600,0.26243303,0.964950208,2.819543936
267.1570525,661,436921,0.953770773,0.300535043,2.820201459
215.802006,662,438244,0.768216066,-0.640190655,2.820857989
251.2869466,663,439569,-0.123632949,-0.992328017,2.821513528
364.7082469,664,440896,-0.901814401,-0.432123576,2.822168079
506.6385726,665,442225,-0.850871852,0.525373288,2.822821645
605.6936592,666,443556,-0.017641646,0.999844374,2.823474229
604.7511285,667,444889,0.831808208,0.555063154,2.824125834
497.6007428,668,446224,0.916497432,-0.40004057,2.824776462
342.1573855,669,447561,0.158563143,-0.987348839,2.825426118
234.2697959,670,448900,-0.745153368,-0.666893139,2.826074803
249.2992514,671,450241,-0.963779309,0.266701038,2.82672252
385.4184656,672,451584,-0.296310998,0.95509151,2.827369273
552.4201013,673,452929,0.643584278,0.765375252,2.828015064
626.9461781,674,454276,0.991771137,-0.128023482,2.828659897
545.7870114,675,455625,0.428128186,-0.903718018,2.829303773
367.214619,676,456976,-0.529133844,-0.848538376,2.829946696
238.4032421,677,458329,-0.999912659,-0.013216464,2.830588669
276.529895,678,459684,-0.551376386,0.834256604,2.831229694
456.2209789,679,461041,0.404092793,0.914717997,2.831869774
614.9205647,680,462400,0.988040922,0.154191882,2.832508913
596.4565372,681,463761,0.663588784,-0.748097538,2.833147112
412.150195,682,465124,-0.270963822,-0.962589532,2.833784375
249.3440851,683,466489,-0.956393539,-0.29208115,2.834420704
287.1244775,684,467856,-0.762519447,0.646965295,2.835056102
492.7985824,685,469225,0.132411508,0.991194831,2.835690571
636.0462307,686,470596,0.905603934,0.42412441,2.836324116
544.1088392,687,471969,0.846188279,-0.532884037,2.836956737
322.0231349,688,473344,0.008791023,-0.999961358,2.837588438
247.7504614,689,474721,-0.836688659,-0.547678818,2.838219222
425.015098,690,476100,-0.912920646,0.408137101,2.838849091
625.9622567,691,477481,-0.149817602,0.988713652,2.839478047
575.0503674,692,478864,0.751027055,0.660271431,2.840106094
337.1486911,693,480249,0.961380901,-0.275221299,2.840733235
254.0377138,694,481636,0.28784558,-0.957676836,2.84135947
456.3016161,695,483025,-0.65033364,-0.759648706,2.841984805
643.8071012,696,484416,-0.99059911,0.13679694,2.84260924
522.4791594,697,485809,-0.420112327,0.907472111,2.843232778
280.2053698,698,487204,0.536623792,0.843821608,2.843855423
314.9201273,699,488601,0.999990472,0.00436541,2.844477176
576.9376128,700,490000,0.543970523,-0.839104326,2.84509804
620.5687171,701,491401,-0.412173415,-0.911105414,2.845718018
364.4877061,702,492804,-0.989367017,-0.145440386,2.846337112
265.783825,703,494209,-0.656941146,0.753941862,2.846955325
512.0613783,704,495616,0.279473385,0.960153439,2.847572659
647.9649913,705,497025,0.958941375,0.283604373,2.848189117
410.7005907,706,498436,0.756763087,-0.653689246,2.848804701
260.4039794,707,499849,-0.141179693,-0.989983987,2.849419414
501.9020483,708,501264,-0.909322514,-0.416092015,2.850033258
650.4608487,709,502681,-0.841438409,0.540353036,2.850646235
396.1379258,710,504100,6.03E-05,0.999999998,2.851258349
273.5874095,711,505521,0.841503557,0.540251574,2.851869601
551.9001174,712,506944,0.909272336,-0.416201656,2.852479994
626.0702919,713,508369,0.141060322,-0.990001003,2.85308953
328.1811829,714,509796,-0.756841901,-0.653597993,2.853698212
334.0353013,715,511225,-0.958907171,0.283719997,2.854306042
636.0040707,716,512656,-0.27935761,0.960187131,2.854913022
527.1810025,717,514089,0.657032049,0.753862644,2.855519156
265.0345882,718,515524,0.989349473,-0.145559681,2.856124444
488.2285283,719,516961,0.412063554,-0.911155106,2.85672889
651.4116466,720,518400,-0.544071696,-0.839038729,2.857332496
345.5322483,721,519841,-0.999989938,0.004485986,2.857935265
348.1066257,722,521284,-0.536522042,0.843886306,2.858537198
656.9057187,723,522729,0.420221745,0.907421448,2.859138297
465.178485,724,524176,0.990615598,0.136677496,2.859738566
281.5521787,725,525625,0.650242038,-0.759727116,2.860338007
603.575349,726,527076,-0.287961052,-0.957642121,2.860936621
554.7035253,727,528529,-0.961414079,-0.275105376,2.861534411
270.259562,728,529984,-0.750947436,0.660361983,2.862131379
549.7784876,729,531441,0.149936817,0.98869558,2.862727528
602.0362189,730,532900,0.912969852,0.408027021,2.86332286
277.6470915,731,534361,0.836622615,-0.5477797,2.863917377
522.7329665,732,535824,-0.008911596,-0.999960291,2.864511081
617.1536854,733,537289,-0.846252526,-0.532782002,2.865103975
280.9697342,734,538756,-0.905552787,0.424233603,2.86569606
529.7417538,735,540225,-0.132291992,0.991210789,2.866287339
606.0875389,736,541696,0.762597451,0.646873347,2.866877814
276.7898458,737,543169,0.956358314,-0.292196467,2.867467488
569.7539352,738,544644,0.270847754,-0.962622197,2.868056362
563.0742501,739,546121,-0.663678982,-0.748017519,2.868644438
280.9413633,740,547600,-0.988022323,0.154311017,2.86923172
631.0307294,741,549081,-0.403982496,0.914766715,2.869818208
477.9953459,742,550564,0.551476974,0.834190114,2.870403905
326.7951624,743,552049,0.999911058,-0.013337031,2.870988814
677.1180057,744,553536,0.529031526,-0.848602171,2.871572936
361.8907879,745,555025,-0.428237151,-0.903666389,2.872156273
445.5030702,746,556516,-0.991786566,-0.127903896,2.872738827
642.6574443,747,558009,-0.643491986,0.765452849,2.873320602
282.3389441,748,559504,0.296426158,0.955055775,2.873901598
609.1761444,749,561001,0.96381146,0.266584826,2.874481818
485.6350364,750,562500,0.74507295,-0.666982982,2.875061263
349.8877196,751,564001,-0.158682194,-0.987329713,2.875639937
679.1031031,752,565504,-0.916545661,-0.399930058,2.876217841
305.5177866,753,567009,-0.831741274,0.555163447,2.876794976
569.4978515,754,568516,0.017762204,0.99984224,2.877371346
517.020754,755,570025,0.850935194,0.525270688,2.877946952
344.6463438,756,571536,0.901762291,-0.432232312,2.878521796
678.8631636,757,573049,0.123513296,-0.992342917,2.87909588
295.2214605,758,574564,-0.768293253,-0.640098021,2.879669206
613.3836454,759,576081,-0.953734529,0.300650044,2.880241776
448.692362,760,577600,-0.262316677,0.964981845,2.880813592
423.0126114,761,579121,0.670273918,0.742113788,2.881384657
628.1060119,762,580644,0.986617764,-0.163050263,2.881954971
295.8329,763,582169,0.395869787,-0.918306654,2.882524538
684.6106489,764,583696,-0.558839046,-0.829276143,2.883093359
314.4551039,765,585225,-0.999753838,0.02218703,2.883661435
